altitude,site,plot,mountain,label,species,individual,eye,head,leg,scape
2050,PO5,A,west,PO5ATetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.105,0.762,0.411,0.559
2050,PO5,B,west,PO5BLasius_piliferus1Eye,Lasius_piliferus,1,0.183,0.765,0.836,0.730
2050,PO5,B,west,PO5BTetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.086,0.649,0.432,0.472
2050,PO5,B,west,PO5BTetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.11,0.657,0.42,0.483
2050,PO5,B,west,PO5BTetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.073,0.639,0.431,0.544
2050,PO5,C,west,PO5CFormica_fusca1Eye,Formica_fusca,1,0.292,1.174,1.436,1.285
2050,PO5,C,west,PO5CFormica_fusca2Eye,Formica_fusca,2,0.282,1.121,1.377,0.767
2050,PO5,C,west,PO5CFormica_fusca3Eye,Formica_fusca,3,0.306,1.061,1.446,1.392
2050,PO5,C,west,PO5CTetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.099,0.639,0.406,0.528
2050,PO5,C,west,PO5CTetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.102,0.674,0.493,0.501
2050,PO5,C,west,PO5CTetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.108,0.664,0.425,0.542
2220,PO6,A,west,PO6ACataglyphis_piliscapa1Eye,Cataglyphis_piliscapa,1,0.383,1.563,2.262,1.808
2220,PO6,A,west,PO6ACataglyphis_piliscapa2Eye,Cataglyphis_piliscapa,2,0.367,1.527,2.326,1.549
2220,PO6,A,west,PO6ACataglyphis_piliscapa3Eye,Cataglyphis_piliscapa,3,0.289,1.096,1.798,1.357
2220,PO6,A,west,PO6ATetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.087,0.738,0.524,0.475
2220,PO6,A,west,PO6ATetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.1,0.713,0.546,0.508
2220,PO6,A,west,PO6ATetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.119,0.702,0.517,0.489
2220,PO6,B,west,PO6BCataglyphis_piliscapa1Eye,Cataglyphis_piliscapa,1,0.311,1.272,2.007,1.567
2220,PO6,B,west,PO6BCataglyphis_piliscapa2Eye,Cataglyphis_piliscapa,2,0.273,1.073,1.759,1.214
2220,PO6,B,west,PO6BCataglyphis_piliscapa3Eye,Cataglyphis_piliscapa,3,0.31,1.323,2.054,1.539
2220,PO6,B,west,PO6BTetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.09,0.592,0.401,0.436
2220,PO6,B,west,PO6BTetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.126,0.688,0.464,0.506
2220,PO6,B,west,PO6BTetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.104,0.634,0.506,0.488
2220,PO6,C,west,PO6CCataglyphis_piliscapa1Eye,Cataglyphis_piliscapa,1,0.292,1.061,1.824,0.834
2220,PO6,C,west,PO6CCataglyphis_piliscapa2Eye,Cataglyphis_piliscapa,2,0.334,1.405,1.954,1.633
2220,PO6,C,west,PO6CCataglyphis_piliscapa3Eye,Cataglyphis_piliscapa,3,0.299,1.458,1.912,1.528
2220,PO6,C,west,PO6CTetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.088,0.644,0.434,0.366
2220,PO6,C,west,PO6CTetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.093,0.568,0.429,0.482
2220,PO6,C,west,PO6CTetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.084,0.65,0.431,0.508
684,PS1,A,main,PS1AAphaenogaster_iberica1Eye,Aphaenogaster_iberica,1,0.212,1.123,2.168,1.836
684,PS1,A,main,PS1AAphaenogaster_iberica2Eye,Aphaenogaster_iberica,2,0.141,1.188,2.003,1.814
684,PS1,A,main,PS1AAphaenogaster_iberica3Eye,Aphaenogaster_iberica,3,0.234,1.103,2.097,1.658
684,PS1,A,main,PS1ACamponotus_foreli1Eye,Camponotus_foreli,1,0.214,0.962,1.619,1.366
684,PS1,A,main,PS1ACamponotus_foreli2Eye,Camponotus_foreli,2,0.136,1.488,1.614,1.438
684,PS1,A,main,PS1ACamponotus_foreli3Eye,Camponotus_foreli,3,0.281,1.006,1.64,1.435
684,PS1,A,main,PS1ACataglyphis_iberica1Eye,Cataglyphis_iberica,1,0.283,1.332,2.219,1.688
684,PS1,A,main,PS1ACataglyphis_iberica2Eye,Cataglyphis_iberica,2,0.333,1.321,2.056,1.638
684,PS1,A,main,PS1ACataglyphis_iberica3Eye,Cataglyphis_iberica,3,0.3,1.465,2.284,1.701
684,PS1,A,main,PS1ACrematogaster_auberti1Eye,Crematogaster_auberti,1,0.144,1.103,0.858,0.855
684,PS1,A,main,PS1ACrematogaster_auberti2Eye,Crematogaster_auberti,2,0.177,1.137,0.783,0.705
684,PS1,A,main,PS1ACrematogaster_auberti3Eye,Crematogaster_auberti,3,0.133,1.004,0.822,0.759
684,PS1,A,main,PS1AMessor_barbarus1Eye,Messor_barbarus,1,0.246,1.6,1.548,1.389
684,PS1,A,main,PS1AMessor_barbarus2Eye,Messor_barbarus,2,0.264,1.422,1.331,1.304
684,PS1,A,main,PS1AMessor_barbarus3Eye,Messor_barbarus,3,0.23,1.49,1.374,1.240
684,PS1,A,main,PS1ATapinoma_erraticum1Eye,Tapinoma_erraticum,1,0.088,0.593,0.527,0.582
684,PS1,A,main,PS1ATapinoma_madeirense1Eye,Tapinoma_madeirense,1,0.134,0.555,0.529,0.613
684,PS1,A,main,PS1ATemnothorax_alfacarensis1Eye,Temnothorax_alfacarensis,1,0.102,0.546,0.408,0.443
684,PS1,A,main,PS1ATemnothorax_alfacarensis2Eye,Temnothorax_alfacarensis,2,0.092,0.514,0.45,0.493
684,PS1,A,main,PS1ATemnothorax_alfacarensis3Eye,Temnothorax_alfacarensis,3,0.117,0.481,0.35,0.449
684,PS1,A,main,PS1ATetramorium_forte1Eye,Tetramorium_forte,1,0.107,0.743,0.494,0.516
684,PS1,A,main,PS1ATetramorium_forte2Eye,Tetramorium_forte,2,0.125,0.774,0.534,0.558
684,PS1,A,main,PS1ATetramorium_forte3Eye,Tetramorium_forte,3,0.119,0.66,0.517,0.515
684,PS1,B,main,PS1BAphaenogaster_iberica1Eye,Aphaenogaster_iberica,1,0.172,1.02,1.913,1.721
684,PS1,B,main,PS1BAphaenogaster_iberica2Eye,Aphaenogaster_iberica,2,0.244,1.087,2.094,1.774
684,PS1,B,main,PS1BAphaenogaster_iberica3Eye,Aphaenogaster_iberica,3,0.169,1.066,1.937,1.743
684,PS1,B,main,PS1BCamponotus_foreli1Eye,Camponotus_foreli,1,0.244,1.121,1.848,1.594
684,PS1,B,main,PS1BCamponotus_foreli2Eye,Camponotus_foreli,2,0.21,0.957,1.592,1.701
684,PS1,B,main,PS1BCamponotus_foreli3Eye,Camponotus_foreli,3,0.265,1.164,2.024,1.644
684,PS1,B,main,PS1BCataglyphis_iberica1Eye,Cataglyphis_iberica,1,0.32,1.446,2.257,1.735
684,PS1,B,main,PS1BCataglyphis_iberica2Eye,Cataglyphis_iberica,2,0.357,1.358,2.231,1.593
684,PS1,B,main,PS1BCataglyphis_iberica3Eye,Cataglyphis_iberica,3,0.242,1.282,1.974,1.333
684,PS1,B,main,PS1BCrematogaster_auberti1Eye,Crematogaster_auberti,1,0.19,0.936,0.654,0.841
684,PS1,B,main,PS1BCrematogaster_auberti2Eye,Crematogaster_auberti,2,0.179,0.945,0.688,0.712
684,PS1,B,main,PS1BCrematogaster_auberti3Eye,Crematogaster_auberti,3,0.221,0.976,0.754,0.809
684,PS1,B,main,PS1BMessor_barbarus1Eye,Messor_barbarus,1,0.224,1.349,1.319,1.239
684,PS1,B,main,PS1BMessor_barbarus2Eye,Messor_barbarus,2,0.259,1.398,1.257,1.311
684,PS1,B,main,PS1BMessor_barbarus3Eye,Messor_barbarus,3,0.257,1.394,1.266,1.415
684,PS1,B,main,PS1BTapinoma_madeirense1Eye,Tapinoma_madeirense,1,0.155,0.584,0.556,0.648
684,PS1,B,main,PS1BTapinoma_madeirense2Eye,Tapinoma_madeirense,2,0.157,0.542,0.528,0.544
684,PS1,B,main,PS1BTapinoma_madeirense3Eye,Tapinoma_madeirense,3,0.141,0.63,0.627,0.692
684,PS1,B,main,PS1BTemnothorax_alfacarensis1Eye,Temnothorax_alfacarensis,1,0.096,0.415,0.336,0.413
684,PS1,B,main,PS1BTemnothorax_alfacarensis2Eye,Temnothorax_alfacarensis,2,0.095,0.465,0.382,0.458
684,PS1,B,main,PS1BTetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.131,0.729,0.467,0.529
684,PS1,B,main,PS1BTetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.11,0.666,0.443,0.443
684,PS1,B,main,PS1BTetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.093,0.621,0.418,0.415
684,PS1,B,main,PS1BTetramorium_forte1Eye,Tetramorium_forte,1,0.106,0.781,0.538,0.589
684,PS1,C,main,PS1CAphaenogaster_iberica1Eye,Aphaenogaster_iberica,1,0.176,1.016,1.774,1.591
684,PS1,C,main,PS1CAphaenogaster_iberica2Eye,Aphaenogaster_iberica,2,0.169,1.082,2.076,1.651
684,PS1,C,main,PS1CAphaenogaster_iberica3Eye,Aphaenogaster_iberica,3,0.212,1.089,1.782,1.726
684,PS1,C,main,PS1CCamponotus_foreli1Eye,Camponotus_foreli,1,0.254,0.926,1.637,1.520
684,PS1,C,main,PS1CCamponotus_foreli2Eye,Camponotus_foreli,2,0.299,0.985,1.761,1.591
684,PS1,C,main,PS1CCamponotus_foreli3Eye,Camponotus_foreli,3,0.264,0.993,1.728,1.645
684,PS1,C,main,PS1CCataglyphis_iberica1Eye,Cataglyphis_iberica,1,0.292,1.1,1.818,1.440
684,PS1,C,main,PS1CCataglyphis_iberica2Eye,Cataglyphis_iberica,2,0.34,1.368,2.297,1.259
684,PS1,C,main,PS1CCataglyphis_iberica3Eye,Cataglyphis_iberica,3,0.425,1.475,2.265,1.655
684,PS1,C,main,PS1CCrematogaster_auberti1Eye,Crematogaster_auberti,1,0.204,0.909,0.661,0.595
684,PS1,C,main,PS1CCrematogaster_auberti2Eye,Crematogaster_auberti,2,0.201,1.101,0.809,0.725
684,PS1,C,main,PS1CCrematogaster_auberti3Eye,Crematogaster_auberti,3,0.208,1.095,0.816,0.795
684,PS1,C,main,PS1CMessor_barbarus1Eye,Messor_barbarus,1,0.239,1.208,1.289,1.178
684,PS1,C,main,PS1CMessor_barbarus2Eye,Messor_barbarus,2,0.239,1.111,1.171,1.049
684,PS1,C,main,PS1CMessor_barbarus3Eye,Messor_barbarus,3,0.282,2.254,1.893,1.790
684,PS1,C,main,PS1CMessor_bouvieri1Eye,Messor_bouvieri,1,0.225,1.323,1.174,1.136
684,PS1,C,main,PS1CMessor_bouvieri2Eye,Messor_bouvieri,2,0.201,1.095,1.006,0.917
684,PS1,C,main,PS1CMessor_bouvieri3Eye,Messor_bouvieri,3,0.197,1.407,1.305,1.142
684,PS1,C,main,PS1CTapinoma_madeirense1Eye,Tapinoma_madeirense,1,0.116,0.512,0.533,0.551
684,PS1,C,main,PS1CTapinoma_madeirense2Eye,Tapinoma_madeirense,2,0.132,0.59,0.626,0.653
684,PS1,C,main,PS1CTapinoma_madeirense3Eye,Tapinoma_madeirense,3,0.119,0.557,0.557,0.610
684,PS1,C,main,PS1CTemnothorax_alfacarensis1Eye,Temnothorax_alfacarensis,1,0.094,0.527,0.475,0.479
684,PS1,C,main,PS1CTemnothorax_alfacarensis2Eye,Temnothorax_alfacarensis,2,0.115,0.512,0.425,0.454
684,PS1,C,main,PS1CTetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.1,0.553,0.417,0.423
684,PS1,C,main,PS1CTetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.108,0.588,0.379,0.429
684,PS1,C,main,PS1CTetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.106,0.649,0.417,0.419
1044,PS3,A,main,PS3AAphaenogaster_iberica1Eye,Aphaenogaster_iberica,1,0.21,0.985,1.888,1.583
1044,PS3,A,main,PS3AAphaenogaster_iberica2Eye,Aphaenogaster_iberica,2,0.195,1.122,1.968,1.727
1044,PS3,A,main,PS3AAphaenogaster_iberica3Eye,Aphaenogaster_iberica,3,0.221,1.096,2.094,1.648
1044,PS3,A,main,PS3ACataglyphis_iberica1Eye,Cataglyphis_iberica,1,0.352,1.544,2.294,1.784
1044,PS3,A,main,PS3ACataglyphis_iberica2Eye,Cataglyphis_iberica,2,0.312,1.271,2.154,1.290
1044,PS3,A,main,PS3ACataglyphis_iberica3Eye,Cataglyphis_iberica,3,0.303,1.529,2.349,1.684
1044,PS3,A,main,PS3AFormica_rufibarbis1Eye,Formica_rufibarbis,1,0.346,1.31,1.73,1.346
1044,PS3,A,main,PS3AFormica_rufibarbis2Eye,Formica_rufibarbis,2,0.323,1.395,1.545,1.547
1044,PS3,A,main,PS3AFormica_rufibarbis3Eye,Formica_rufibarbis,3,0.345,1.408,1.737,1.336
1044,PS3,A,main,PS3AIberoformica_subrufa1Eye,Iberoformica_subrufa,1,0.408,1.329,1.849,1.624
1044,PS3,A,main,PS3AIberoformica_subrufa2Eye,Iberoformica_subrufa,2,0.294,1.147,1.654,1.263
1044,PS3,A,main,PS3AIberoformica_subrufa3Eye,Iberoformica_subrufa,3,0.305,1.116,1.698,1.388
1044,PS3,A,main,PS3AMessor_barbarus1Eye,Messor_barbarus,1,0.268,1.564,1.508,1.416
1044,PS3,A,main,PS3AMessor_barbarus2Eye,Messor_barbarus,2,0.212,1.349,1.281,1.153
1044,PS3,A,main,PS3AMessor_barbarus3Eye,Messor_barbarus,3,0.167,1.231,1.271,1.183
1044,PS3,A,main,PS3AMessor_bouvieri1Eye,Messor_bouvieri,1,0.286,1.364,1.26,1.214
1044,PS3,A,main,PS3ATapinoma_erraticum1Eye,Tapinoma_erraticum,1,0.122,0.582,0.532,0.618
1044,PS3,A,main,PS3ATapinoma_erraticum2Eye,Tapinoma_erraticum,2,0.222,1.227,1.108,1.083
1044,PS3,A,main,PS3ATapinoma_erraticum3Eye,Tapinoma_erraticum,3,0.151,0.819,0.858,0.729
1044,PS3,A,main,PS3ATapinoma_madeirense1Eye,Tapinoma_madeirense,1,0.134,0.674,0.672,0.685
1044,PS3,A,main,PS3ATapinoma_madeirense2Eye,Tapinoma_madeirense,2,0.131,0.657,0.646,0.658
1044,PS3,A,main,PS3ATapinoma_madeirense3Eye,Tapinoma_madeirense,3,0.143,0.692,0.684,0.639
1044,PS3,A,main,PS3ATapinoma_nigerrimum1Eye,Tapinoma_nigerrimum,1,0.234,1.212,1.12,1.129
1044,PS3,A,main,PS3ATetramorium_forte1Eye,Tetramorium_forte,1,0.106,0.774,0.59,0.525
1044,PS3,A,main,PS3ATetramorium_forte2Eye,Tetramorium_forte,2,0.094,0.745,0.584,0.541
1044,PS3,A,main,PS3ATetramorium_forte3Eye,Tetramorium_forte,3,0.124,0.751,0.598,0.483
1044,PS3,B,main,PS3BAphaenogaster_iberica1Eye,Aphaenogaster_iberica,1,0.193,1.188,2.042,1.367
1044,PS3,B,main,PS3BAphaenogaster_iberica2Eye,Aphaenogaster_iberica,2,0.19,0.889,1.72,1.492
1044,PS3,B,main,PS3BAphaenogaster_iberica3Eye,Aphaenogaster_iberica,3,0.223,1.095,1.844,1.807
1044,PS3,B,main,PS3BCamponotus_aethiops1Eye,Camponotus_aethiops,1,0.378,1.234,2.014,1.850
1044,PS3,B,main,PS3BCataglyphis_iberica1Eye,Cataglyphis_iberica,1,0.303,1.34,1.899,1.479
1044,PS3,B,main,PS3BCataglyphis_iberica2Eye,Cataglyphis_iberica,2,0.386,1.481,2.284,1.911
1044,PS3,B,main,PS3BCataglyphis_iberica3Eye,Cataglyphis_iberica,3,0.385,1.398,2.217,1.655
1044,PS3,B,main,PS3BFormica_cunicularia1Eye,Formica_cunicularia,1,0.276,1.114,1.433,1.078
1044,PS3,B,main,PS3BFormica_cunicularia2Eye,Formica_cunicularia,2,0.291,1.061,1.493,1.259
1044,PS3,B,main,PS3BFormica_cunicularia3Eye,Formica_cunicularia,3,0.299,1.05,1.339,1.232
1044,PS3,B,main,PS3BFormica_rufibarbis1Eye,Formica_rufibarbis,1,0.29,1.145,1.514,1.352
1044,PS3,B,main,PS3BFormica_rufibarbis2Eye,Formica_rufibarbis,2,0.289,1.088,1.543,1.269
1044,PS3,B,main,PS3BFormica_rufibarbis3Eye,Formica_rufibarbis,3,0.315,1.12,1.595,1.462
1044,PS3,B,main,PS3BMessor_barbarus1Eye,Messor_barbarus,1,0.222,1.661,1.504,1.689
1044,PS3,B,main,PS3BMessor_barbarus2Eye,Messor_barbarus,2,0.238,1.366,1.359,1.137
1044,PS3,B,main,PS3BMessor_barbarus3Eye,Messor_barbarus,3,0.193,1.41,1.254,1.453
1044,PS3,B,main,PS3BMessor_capitatus1Eye,Messor_capitatus,1,0.322,2.063,1.784,1.771
1044,PS3,B,main,PS3BMessor_capitatus2Eye,Messor_capitatus,2,0.37,3.435,2.405,2.275
1044,PS3,B,main,PS3BMessor_capitatus3Eye,Messor_capitatus,3,0.192,1.639,1.51,1.343
1044,PS3,B,main,PS3BTapinoma_madeirense1Eye,Tapinoma_madeirense,1,0.17,0.575,0.506,0.620
1044,PS3,B,main,PS3BTetramorium_forte1Eye,Tetramorium_forte,1,0.088,0.725,0.503,0.526
1044,PS3,B,main,PS3BTetramorium_forte2Eye,Tetramorium_forte,2,0.1,0.737,0.463,0.490
1044,PS3,B,main,PS3BTetramorium_forte3Eye,Tetramorium_forte,3,0.112,0.791,0.603,0.652
1044,PS3,C,main,PS3CAphaenogaster_iberica1Eye,Aphaenogaster_iberica,1,0.213,1.079,2.004,1.784
1044,PS3,C,main,PS3CAphaenogaster_iberica2Eye,Aphaenogaster_iberica,2,0.228,1.24,1.996,1.850
1044,PS3,C,main,PS3CAphaenogaster_iberica3Eye,Aphaenogaster_iberica,3,0.185,1.143,1.887,1.760
1044,PS3,C,main,PS3CCamponotus_aethiops1Eye,Camponotus_aethiops,1,0.447,2.404,2.555,1.850
1044,PS3,C,main,PS3CCamponotus_aethiops2Eye,Camponotus_aethiops,2,0.317,1.084,1.853,1.614
1044,PS3,C,main,PS3CCataglyphis_iberica1Eye,Cataglyphis_iberica,1,0.342,1.469,2.508,1.812
1044,PS3,C,main,PS3CCataglyphis_iberica2Eye,Cataglyphis_iberica,2,0.372,1.57,2.564,1.944
1044,PS3,C,main,PS3CCataglyphis_iberica3Eye,Cataglyphis_iberica,3,0.382,1.47,2.322,1.754
1044,PS3,C,main,PS3CFormica_cunicularia1Eye,Formica_cunicularia,1,0.267,1.004,1.293,1.168
1044,PS3,C,main,PS3CFormica_cunicularia2Eye,Formica_cunicularia,2,0.327,1.119,1.54,1.364
1044,PS3,C,main,PS3CFormica_cunicularia3Eye,Formica_cunicularia,3,0.317,1.092,1.489,1.286
1044,PS3,C,main,PS3CFormica_rufibarbis1Eye,Formica_rufibarbis,1,0.304,1.268,1.458,1.427
1044,PS3,C,main,PS3CFormica_rufibarbis2Eye,Formica_rufibarbis,2,0.309,1.096,1.453,1.267
1044,PS3,C,main,PS3CFormica_rufibarbis3Eye,Formica_rufibarbis,3,0.255,1.068,1.39,1.251
1044,PS3,C,main,PS3CMessor_barbarus1Eye,Messor_barbarus,1,0.224,1.257,1.334,1.290
1044,PS3,C,main,PS3CMessor_barbarus2Eye,Messor_barbarus,2,0.256,1.214,1.264,1.127
1044,PS3,C,main,PS3CMessor_barbarus3Eye,Messor_barbarus,3,0.249,1.848,1.741,1.590
1044,PS3,C,main,PS3CMessor_capitatus1Eye,Messor_capitatus,1,0.197,1.327,1.343,1.288
1044,PS3,C,main,PS3CMessor_capitatus2Eye,Messor_capitatus,2,0.265,1.265,1.378,1.257
1044,PS3,C,main,PS3CTapinoma_madeirense1Eye,Tapinoma_madeirense,1,0.152,0.714,0.728,0.714
1044,PS3,C,main,PS3CTapinoma_madeirense2Eye,Tapinoma_madeirense,2,0.16,0.693,0.709,0.731
1044,PS3,C,main,PS3CTapinoma_madeirense3Eye,Tapinoma_madeirense,3,0.121,0.655,0.566,0.717
1044,PS3,C,main,PS3CTemnothorax_alfacarensis1Eye,Temnothorax_alfacarensis,1,0.105,0.46,0.391,0.440
1044,PS3,C,main,PS3CTetramorium_forte1Eye,Tetramorium_forte,1,0.09,0.751,0.52,0.604
1044,PS3,C,main,PS3CTetramorium_forte2Eye,Tetramorium_forte,2,0.106,0.715,0.525,0.537
1044,PS3,C,main,PS3CTetramorium_forte3Eye,Tetramorium_forte,3,0.13,0.826,0.596,0.583
2026,PS8,A,main,PS8AFormica_dusmeti1Eye,Formica_dusmeti,1,0.29,1.63,2.405,1.658
2026,PS8,A,main,PS8AFormica_fusca1Eye,Formica_fusca,1,0.31,1.157,1.594,1.438
2026,PS8,A,main,PS8AFormica_fusca2Eye,Formica_fusca,2,0.291,1.051,1.38,1.284
2026,PS8,A,main,PS8AFormica_fusca3Eye,Formica_fusca,3,0.285,1.058,1.423,1.239
2026,PS8,A,main,PS8ALasius_piliferus1Eye,Lasius_piliferus,1,0.163,0.848,0.82,0.742
2026,PS8,A,main,PS8ALasius_piliferus2Eye,Lasius_piliferus,2,0.129,0.865,0.847,0.794
2026,PS8,A,main,PS8ALasius_piliferus3Eye,Lasius_piliferus,3,0.15,0.773,0.638,0.661
2026,PS8,A,main,PS8AMyrmica_aloba1Eye,Myrmica_aloba,1,0.145,0.973,0.733,0.757
2026,PS8,A,main,PS8AMyrmica_aloba2Eye,Myrmica_aloba,2,0.19,1.013,0.791,0.814
2026,PS8,A,main,PS8ATetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.115,0.697,0.528,0.494
2026,PS8,A,main,PS8ATetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.119,0.771,0.525,0.352
2026,PS8,A,main,PS8ATetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.095,0.718,0.461,0.508
2026,PS8,B,main,PS8BFormica_fusca1Eye,Formica_fusca,1,0.341,1.441,1.882,1.314
2026,PS8,B,main,PS8BFormica_fusca2Eye,Formica_fusca,2,0.311,1.102,1.306,1.138
2026,PS8,B,main,PS8BFormica_fusca3Eye,Formica_fusca,3,0.341,1.377,1.688,1.567
2026,PS8,B,main,PS8BFormica_rufibarbis1Eye,Formica_rufibarbis,1,0.317,1.218,1.646,1.506
2026,PS8,B,main,PS8BFormica_rufibarbis2Eye,Formica_rufibarbis,2,0.344,1.45,1.926,1.584
2026,PS8,B,main,PS8BFormica_rufibarbis3Eye,Formica_rufibarbis,3,0.353,1.274,1.74,1.087
2026,PS8,B,main,PS8BLasius_piliferus1Eye,Lasius_piliferus,1,0.113,0.645,0.632,0.581
2026,PS8,B,main,PS8BLasius_piliferus2Eye,Lasius_piliferus,2,0.154,0.741,0.723,0.722
2026,PS8,B,main,PS8BTemnothorax_tuberum1Eye,Temnothorax_tuberum,1,0.107,0.564,0.389,0.468
2026,PS8,B,main,PS8BTetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.09,0.621,0.407,0.448
2026,PS8,B,main,PS8BTetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.117,0.715,0.518,0.518
2026,PS8,B,main,PS8BTetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.115,0.689,0.532,0.628
2026,PS8,C,main,PS8CFormica_fusca1Eye,Formica_fusca,1,0.322,1.274,1.581,1.097
2026,PS8,C,main,PS8CFormica_fusca2Eye,Formica_fusca,2,0.291,1.12,1.555,1.308
2026,PS8,C,main,PS8CFormica_fusca3Eye,Formica_fusca,3,0.323,1.162,1.49,0.871
2026,PS8,C,main,PS8CFormica_rufibarbis1Eye,Formica_rufibarbis,1,0.329,1.477,1.896,1.363
2026,PS8,C,main,PS8CFormica_rufibarbis2Eye,Formica_rufibarbis,2,0.31,1.381,1.959,1.541
2026,PS8,C,main,PS8CFormica_rufibarbis3Eye,Formica_rufibarbis,3,0.343,1.494,1.852,1.196
2026,PS8,C,main,PS8CLasius_piliferus1Eye,Lasius_piliferus,1,0.11,0.764,0.816,0.750
2026,PS8,C,main,PS8CLasius_piliferus2Eye,Lasius_piliferus,2,0.118,0.716,0.68,0.723
2026,PS8,C,main,PS8CLasius_piliferus3Eye,Lasius_piliferus,3,0.153,0.763,0.748,0.713
2026,PS8,C,main,PS8CTetramorium_caespitum1Eye,Tetramorium_caespitum,1,0.091,0.682,0.483,0.489
2026,PS8,C,main,PS8CTetramorium_caespitum2Eye,Tetramorium_caespitum,2,0.109,0.641,0.479,0.481
2026,PS8,C,main,PS8CTetramorium_caespitum3Eye,Tetramorium_caespitum,3,0.088,0.584,0.451,0.485
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,